bitrate_kbps_segment_size,bitrate_kbps_target,coding_height,coding_res,coding_width,display_height,display_res,display_width,dts,framerate,gop_length,i_sizes_average,iframe_ratio,noni_sizes_average,sample_index,pvs_id
300.40607514,400,480,408960,852,1080,2073600,1920,61.968311,23.98,5.00417014178,18178,12.747545582,1426,61,VL13_SRC758_HRC12
300.40607514,400,480,408960,852,1080,2073600,1920,62.969144,23.98,5.00417014178,18178,12.747545582,1426,62,VL13_SRC758_HRC12
300.40607514,400,480,408960,852,1080,2073600,1920,63.969978,23.98,5.00417014178,18178,12.747545582,1426,63,VL13_SRC758_HRC12
300.40607514,400,480,408960,852,1080,2073600,1920,64.970811,23.98,5.00417014178,18178,12.747545582,1426,64,VL13_SRC758_HRC12
300.40607514,400,480,408960,852,1080,2073600,1920,65.971644,23.98,5.00417014178,18178,12.747545582,1426,65,VL13_SRC758_HRC12
300.40607514,400,480,408960,852,1080,2073600,1920,66.972478,23.98,5.00417014178,18178,12.747545582,1426,66,VL13_SRC758_HRC12
300.40607514,400,480,408960,852,1080,2073600,1920,67.973311,23.98,5.00417014178,18178,12.747545582,1426,67,VL13_SRC758_HRC12
300.40607514,400,480,408960,852,1080,2073600,1920,68.974144,23.98,5.00417014178,18178,12.747545582,1426,68,VL13_SRC758_HRC12
300.40607514,400,480,408960,852,1080,2073600,1920,69.974978,23.98,5.00417014178,18178,12.747545582,1426,69,VL13_SRC758_HRC12
120.631494804,150,240,102240,426,1080,2073600,1920,70.975811,23.98,5.00417014178,6028,10.3396226415,583,70,VL13_SRC758_HRC12
120.631494804,150,240,102240,426,1080,2073600,1920,71.976644,23.98,5.00417014178,6028,10.3396226415,583,71,VL13_SRC758_HRC12
120.631494804,150,240,102240,426,1080,2073600,1920,72.977478,23.98,5.00417014178,6028,10.3396226415,583,72,VL13_SRC758_HRC12
120.631494804,150,240,102240,426,1080,2073600,1920,73.978311,23.98,5.00417014178,6028,10.3396226415,583,73,VL13_SRC758_HRC12
120.631494804,150,240,102240,426,1080,2073600,1920,74.979144,23.98,5.00417014178,6028,10.3396226415,583,74,VL13_SRC758_HRC12
120.631494804,150,240,102240,426,1080,2073600,1920,75.979989,23.98,5.00417014178,6028,10.3396226415,583,75,VL13_SRC758_HRC12
120.631494804,150,240,102240,426,1080,2073600,1920,76.980822,23.98,5.00417014178,6028,10.3396226415,583,76,VL13_SRC758_HRC12
120.631494804,150,240,102240,426,1080,2073600,1920,77.981656,23.98,5.00417014178,6028,10.3396226415,583,77,VL13_SRC758_HRC12
120.631494804,150,240,102240,426,1080,2073600,1920,78.982489,23.98,5.00417014178,6028,10.3396226415,583,78,VL13_SRC758_HRC12
120.631494804,150,240,102240,426,1080,2073600,1920,79.983322,23.98,5.00417014178,6028,10.3396226415,583,79,VL13_SRC758_HRC12
301.508393285,400,480,408960,852,1080,2073600,1920,80.984156,23.98,5.00417014178,16770,11.6216216216,1443,80,VL13_SRC758_HRC12
301.508393285,400,480,408960,852,1080,2073600,1920,81.984989,23.98,5.00417014178,16770,11.6216216216,1443,81,VL13_SRC758_HRC12
301.508393285,400,480,408960,852,1080,2073600,1920,82.985822,23.98,5.00417014178,16770,11.6216216216,1443,82,VL13_SRC758_HRC12
301.508393285,400,480,408960,852,1080,2073600,1920,83.986656,23.98,5.00417014178,16770,11.6216216216,1443,83,VL13_SRC758_HRC12
301.508393285,400,480,408960,852,1080,2073600,1920,84.987489,23.98,5.00417014178,16770,11.6216216216,1443,84,VL13_SRC758_HRC12
301.508393285,400,480,408960,852,1080,2073600,1920,85.988322,23.98,5.00417014178,16770,11.6216216216,1443,85,VL13_SRC758_HRC12
301.508393285,400,480,408960,852,1080,2073600,1920,86.989156,23.98,5.00417014178,16770,11.6216216216,1443,86,VL13_SRC758_HRC12
301.508393285,400,480,408960,852,1080,2073600,1920,87.989989,23.98,5.00417014178,16770,11.6216216216,1443,87,VL13_SRC758_HRC12
301.508393285,400,480,408960,852,1080,2073600,1920,88.990822,23.98,5.00417014178,16770,11.6216216216,1443,88,VL13_SRC758_HRC12
301.508393285,400,480,408960,852,1080,2073600,1920,89.991656,23.98,5.00417014178,16770,11.6216216216,1443,89,VL13_SRC758_HRC12
1189.76738609,1200,720,921600,1280,1080,2073600,1920,90.992489,23.98,5.00417014178,44521,7.57288654533,5879,90,VL13_SRC758_HRC12
1189.76738609,1200,720,921600,1280,1080,2073600,1920,91.993333,23.98,5.00417014178,44521,7.57288654533,5879,91,VL13_SRC758_HRC12
1189.76738609,1200,720,921600,1280,1080,2073600,1920,92.994167,23.98,5.00417014178,44521,7.57288654533,5879,92,VL13_SRC758_HRC12
1189.76738609,1200,720,921600,1280,1080,2073600,1920,93.995,23.98,5.00417014178,44521,7.57288654533,5879,93,VL13_SRC758_HRC12
1189.76738609,1200,720,921600,1280,1080,2073600,1920,94.995833,23.98,5.00417014178,44521,7.57288654533,5879,94,VL13_SRC758_HRC12
1189.76738609,1200,720,921600,1280,1080,2073600,1920,95.996667,23.98,5.00417014178,44521,7.57288654533,5879,95,VL13_SRC758_HRC12
1189.76738609,1200,720,921600,1280,1080,2073600,1920,96.9975,23.98,5.00417014178,44521,7.57288654533,5879,96,VL13_SRC758_HRC12
1189.76738609,1200,720,921600,1280,1080,2073600,1920,97.998333,23.98,5.00417014178,44521,7.57288654533,5879,97,VL13_SRC758_HRC12
1189.76738609,1200,720,921600,1280,1080,2073600,1920,98.999167,23.98,5.00417014178,44521,7.57288654533,5879,98,VL13_SRC758_HRC12
1189.76738609,1200,720,921600,1280,1080,2073600,1920,99.9583,23.98,5.00417014178,44521,7.57288654533,5879,99,VL13_SRC758_HRC12
549.238209432,400,480,408960,852,1080,2073600,1920,100.959133,23.98,5.00417014178,18698,6.85159399047,2729,100,VL13_SRC758_HRC12
549.238209432,400,480,408960,852,1080,2073600,1920,101.959967,23.98,5.00417014178,18698,6.85159399047,2729,101,VL13_SRC758_HRC12
549.238209432,400,480,408960,852,1080,2073600,1920,102.9608,23.98,5.00417014178,18698,6.85159399047,2729,102,VL13_SRC758_HRC12
549.238209432,400,480,408960,852,1080,2073600,1920,103.961633,23.98,5.00417014178,18698,6.85159399047,2729,103,VL13_SRC758_HRC12
549.238209432,400,480,408960,852,1080,2073600,1920,104.962467,23.98,5.00417014178,18698,6.85159399047,2729,104,VL13_SRC758_HRC12
549.238209432,400,480,408960,852,1080,2073600,1920,105.9633,23.98,5.00417014178,18698,6.85159399047,2729,105,VL13_SRC758_HRC12
549.238209432,400,480,408960,852,1080,2073600,1920,106.964133,23.98,5.00417014178,18698,6.85159399047,2729,106,VL13_SRC758_HRC12
549.238209432,400,480,408960,852,1080,2073600,1920,107.964967,23.98,5.00417014178,18698,6.85159399047,2729,107,VL13_SRC758_HRC12
549.238209432,400,480,408960,852,1080,2073600,1920,108.9658,23.98,5.00417014178,18698,6.85159399047,2729,108,VL13_SRC758_HRC12
549.238209432,400,480,408960,852,1080,2073600,1920,109.966644,23.98,5.00417014178,18698,6.85159399047,2729,109,VL13_SRC758_HRC12
200.171063149,150,240,102240,426,1080,2073600,1920,110.967478,23.98,5.00417014178,8442,8.60550458716,981,110,VL13_SRC758_HRC12
200.171063149,150,240,102240,426,1080,2073600,1920,111.968311,23.98,5.00417014178,8442,8.60550458716,981,111,VL13_SRC758_HRC12
200.171063149,150,240,102240,426,1080,2073600,1920,112.969144,23.98,5.00417014178,8442,8.60550458716,981,112,VL13_SRC758_HRC12
200.171063149,150,240,102240,426,1080,2073600,1920,113.969978,23.98,5.00417014178,8442,8.60550458716,981,113,VL13_SRC758_HRC12
200.171063149,150,240,102240,426,1080,2073600,1920,114.970811,23.98,5.00417014178,8442,8.60550458716,981,114,VL13_SRC758_HRC12
200.171063149,150,240,102240,426,1080,2073600,1920,115.971644,23.98,5.00417014178,8442,8.60550458716,981,115,VL13_SRC758_HRC12
200.171063149,150,240,102240,426,1080,2073600,1920,116.972478,23.98,5.00417014178,8442,8.60550458716,981,116,VL13_SRC758_HRC12
200.171063149,150,240,102240,426,1080,2073600,1920,117.973311,23.98,5.00417014178,8442,8.60550458716,981,117,VL13_SRC758_HRC12
200.171063149,150,240,102240,426,1080,2073600,1920,118.974144,23.98,5.00417014178,8442,8.60550458716,981,118,VL13_SRC758_HRC12
200.171063149,150,240,102240,426,1080,2073600,1920,119.974978,23.98,5.00417014178,8442,8.60550458716,981,119,VL13_SRC758_HRC12
391.975219824,400,480,408960,852,1080,2073600,1920,120.975811,23.98,5.00417014178,21439,11.4037234043,1880,120,VL13_SRC758_HRC12
391.975219824,400,480,408960,852,1080,2073600,1920,121.976644,23.98,5.00417014178,21439,11.4037234043,1880,121,VL13_SRC758_HRC12
391.975219824,400,480,408960,852,1080,2073600,1920,122.977478,23.98,5.00417014178,21439,11.4037234043,1880,122,VL13_SRC758_HRC12
391.975219824,400,480,408960,852,1080,2073600,1920,123.978311,23.98,5.00417014178,21439,11.4037234043,1880,123,VL13_SRC758_HRC12
391.975219824,400,480,408960,852,1080,2073600,1920,124.979144,23.98,5.00417014178,21439,11.4037234043,1880,124,VL13_SRC758_HRC12
391.975219824,400,480,408960,852,1080,2073600,1920,125.979989,23.98,5.00417014178,21439,11.4037234043,1880,125,VL13_SRC758_HRC12
391.975219824,400,480,408960,852,1080,2073600,1920,126.980822,23.98,5.00417014178,21439,11.4037234043,1880,126,VL13_SRC758_HRC12
391.975219824,400,480,408960,852,1080,2073600,1920,127.981656,23.98,5.00417014178,21439,11.4037234043,1880,127,VL13_SRC758_HRC12
391.975219824,400,480,408960,852,1080,2073600,1920,128.982489,23.98,5.00417014178,21439,11.4037234043,1880,128,VL13_SRC758_HRC12
391.975219824,400,480,408960,852,1080,2073600,1920,129.983322,23.98,5.00417014178,21439,11.4037234043,1880,129,VL13_SRC758_HRC12
1142.83932854,1200,720,921600,1280,1080,2073600,1920,130.984156,23.98,5.00417014178,54016,9.72735458311,5553,130,VL13_SRC758_HRC12
1142.83932854,1200,720,921600,1280,1080,2073600,1920,131.984989,23.98,5.00417014178,54016,9.72735458311,5553,131,VL13_SRC758_HRC12
1142.83932854,1200,720,921600,1280,1080,2073600,1920,132.985822,23.98,5.00417014178,54016,9.72735458311,5553,132,VL13_SRC758_HRC12
1142.83932854,1200,720,921600,1280,1080,2073600,1920,133.986656,23.98,5.00417014178,54016,9.72735458311,5553,133,VL13_SRC758_HRC12
1142.83932854,1200,720,921600,1280,1080,2073600,1920,134.987489,23.98,5.00417014178,54016,9.72735458311,5553,134,VL13_SRC758_HRC12
1142.83932854,1200,720,921600,1280,1080,2073600,1920,135.988322,23.98,5.00417014178,54016,9.72735458311,5553,135,VL13_SRC758_HRC12
1142.83932854,1200,720,921600,1280,1080,2073600,1920,136.989156,23.98,5.00417014178,54016,9.72735458311,5553,136,VL13_SRC758_HRC12
1142.83932854,1200,720,921600,1280,1080,2073600,1920,137.989989,23.98,5.00417014178,54016,9.72735458311,5553,137,VL13_SRC758_HRC12
1142.83932854,1200,720,921600,1280,1080,2073600,1920,138.990822,23.98,5.00417014178,54016,9.72735458311,5553,138,VL13_SRC758_HRC12
1142.83932854,1200,720,921600,1280,1080,2073600,1920,139.991656,23.98,5.00417014178,54016,9.72735458311,5553,139,VL13_SRC758_HRC12
330.580335731,400,480,408960,852,1080,2073600,1920,140.992489,23.98,5.00417014178,23401,15.1954545455,1540,140,VL13_SRC758_HRC12
330.580335731,400,480,408960,852,1080,2073600,1920,141.993333,23.98,5.00417014178,23401,15.1954545455,1540,141,VL13_SRC758_HRC12
330.580335731,400,480,408960,852,1080,2073600,1920,142.994167,23.98,5.00417014178,23401,15.1954545455,1540,142,VL13_SRC758_HRC12
330.580335731,400,480,408960,852,1080,2073600,1920,143.995,23.98,5.00417014178,23401,15.1954545455,1540,143,VL13_SRC758_HRC12
330.580335731,400,480,408960,852,1080,2073600,1920,144.995833,23.98,5.00417014178,23401,15.1954545455,1540,144,VL13_SRC758_HRC12
330.580335731,400,480,408960,852,1080,2073600,1920,145.996667,23.98,5.00417014178,23401,15.1954545455,1540,145,VL13_SRC758_HRC12
330.580335731,400,480,408960,852,1080,2073600,1920,146.9975,23.98,5.00417014178,23401,15.1954545455,1540,146,VL13_SRC758_HRC12
330.580335731,400,480,408960,852,1080,2073600,1920,147.998333,23.98,5.00417014178,23401,15.1954545455,1540,147,VL13_SRC758_HRC12
330.580335731,400,480,408960,852,1080,2073600,1920,148.999167,23.98,5.00417014178,23401,15.1954545455,1540,148,VL13_SRC758_HRC12
330.580335731,400,480,408960,852,1080,2073600,1920,149.9583,23.98,5.00417014178,23401,15.1954545455,1540,149,VL13_SRC758_HRC12
99.7729816147,150,240,102240,426,1080,2073600,1920,150.959133,23.98,5.00417014178,6485,13.8272921109,469,150,VL13_SRC758_HRC12
99.7729816147,150,240,102240,426,1080,2073600,1920,151.959967,23.98,5.00417014178,6485,13.8272921109,469,151,VL13_SRC758_HRC12
99.7729816147,150,240,102240,426,1080,2073600,1920,152.9608,23.98,5.00417014178,6485,13.8272921109,469,152,VL13_SRC758_HRC12
99.7729816147,150,240,102240,426,1080,2073600,1920,153.961633,23.98,5.00417014178,6485,13.8272921109,469,153,VL13_SRC758_HRC12
99.7729816147,150,240,102240,426,1080,2073600,1920,154.962467,23.98,5.00417014178,6485,13.8272921109,469,154,VL13_SRC758_HRC12
99.7729816147,150,240,102240,426,1080,2073600,1920,155.9633,23.98,5.00417014178,6485,13.8272921109,469,155,VL13_SRC758_HRC12
99.7729816147,150,240,102240,426,1080,2073600,1920,156.964133,23.98,5.00417014178,6485,13.8272921109,469,156,VL13_SRC758_HRC12
99.7729816147,150,240,102240,426,1080,2073600,1920,157.964967,23.98,5.00417014178,6485,13.8272921109,469,157,VL13_SRC758_HRC12
99.7729816147,150,240,102240,426,1080,2073600,1920,158.9658,23.98,5.00417014178,6485,13.8272921109,469,158,VL13_SRC758_HRC12
99.7729816147,150,240,102240,426,1080,2073600,1920,159.966644,23.98,5.00417014178,6485,13.8272921109,469,159,VL13_SRC758_HRC12
511.607513989,400,480,408960,852,1080,2073600,1920,160.967478,23.98,5.00417014178,19401,7.68052256532,2526,160,VL13_SRC758_HRC12
511.607513989,400,480,408960,852,1080,2073600,1920,161.968311,23.98,5.00417014178,19401,7.68052256532,2526,161,VL13_SRC758_HRC12
511.607513989,400,480,408960,852,1080,2073600,1920,162.969144,23.98,5.00417014178,19401,7.68052256532,2526,162,VL13_SRC758_HRC12
511.607513989,400,480,408960,852,1080,2073600,1920,163.969978,23.98,5.00417014178,19401,7.68052256532,2526,163,VL13_SRC758_HRC12
511.607513989,400,480,408960,852,1080,2073600,1920,164.970811,23.98,5.00417014178,19401,7.68052256532,2526,164,VL13_SRC758_HRC12
511.607513989,400,480,408960,852,1080,2073600,1920,165.971644,23.98,5.00417014178,19401,7.68052256532,2526,165,VL13_SRC758_HRC12
511.607513989,400,480,408960,852,1080,2073600,1920,166.972478,23.98,5.00417014178,19401,7.68052256532,2526,166,VL13_SRC758_HRC12
511.607513989,400,480,408960,852,1080,2073600,1920,167.973311,23.98,5.00417014178,19401,7.68052256532,2526,167,VL13_SRC758_HRC12
511.607513989,400,480,408960,852,1080,2073600,1920,168.974144,23.98,5.00417014178,19401,7.68052256532,2526,168,VL13_SRC758_HRC12
511.607513989,400,480,408960,852,1080,2073600,1920,169.974978,23.98,5.00417014178,19401,7.68052256532,2526,169,VL13_SRC758_HRC12
778.92246203,1200,720,921600,1280,1080,2073600,1920,170.975811,23.98,5.00417014178,53700,14.744645799,3642,170,VL13_SRC758_HRC12
778.92246203,1200,720,921600,1280,1080,2073600,1920,171.976644,23.98,5.00417014178,53700,14.744645799,3642,171,VL13_SRC758_HRC12
778.92246203,1200,720,921600,1280,1080,2073600,1920,172.977478,23.98,5.00417014178,53700,14.744645799,3642,172,VL13_SRC758_HRC12
778.92246203,1200,720,921600,1280,1080,2073600,1920,173.978311,23.98,5.00417014178,53700,14.744645799,3642,173,VL13_SRC758_HRC12
778.92246203,1200,720,921600,1280,1080,2073600,1920,174.979144,23.98,5.00417014178,53700,14.744645799,3642,174,VL13_SRC758_HRC12
778.92246203,1200,720,921600,1280,1080,2073600,1920,175.979989,23.98,5.00417014178,53700,14.744645799,3642,175,VL13_SRC758_HRC12
778.92246203,1200,720,921600,1280,1080,2073600,1920,176.980822,23.98,5.00417014178,53700,14.744645799,3642,176,VL13_SRC758_HRC12
778.92246203,1200,720,921600,1280,1080,2073600,1920,177.981656,23.98,5.00417014178,53700,14.744645799,3642,177,VL13_SRC758_HRC12
778.92246203,1200,720,921600,1280,1080,2073600,1920,178.982489,23.98,5.00417014178,53700,14.744645799,3642,178,VL13_SRC758_HRC12
778.92246203,1200,720,921600,1280,1080,2073600,1920,179.983322,23.98,5.00417014178,53700,14.744645799,3642,179,VL13_SRC758_HRC12
2396.72464327,2500,1080,2073600,1920,1080,2073600,1920,180.984156,23.98,5.00417014178,78189,6.66629721204,11729,180,VL13_SRC758_HRC12
2455.60923892,2500,1080,2073600,1920,1080,2073600,1920,181.984989,23.98,5.00417014178,78189,6.45976536682,12104,181,VL13_SRC758_HRC12
2476.93418081,2500,1080,2073600,1920,1080,2073600,1920,182.985822,23.98,5.00417014178,78189,6.37185233477,12271,182,VL13_SRC758_HRC12
2458.96198357,2500,1080,2073600,1920,1080,2073600,1920,183.986656,23.98,5.00417014178,78189,6.39687474433,12223,183,VL13_SRC758_HRC12
2414.85870127,2500,1080,2073600,1920,1080,2073600,1920,184.987489,23.98,5.00417014178,78189,6.49896101737,12031,184,VL13_SRC758_HRC12
2415.16997426,2500,1080,2073600,1920,1080,2073600,1920,185.988322,23.98,5.00417014178,80568,6.78924749305,11867,185,VL13_SRC758_HRC12
2386.94543624,2500,1080,2073600,1920,1080,2073600,1920,186.989156,23.98,5.00417014178,80568,6.84985546676,11762,186,VL13_SRC758_HRC12
2357.14980463,2500,1080,2073600,1920,1080,2073600,1920,187.989989,23.98,5.00417014178,80568,6.91986601391,11643,187,VL13_SRC758_HRC12
2353.72941382,2500,1080,2073600,1920,1080,2073600,1920,188.990822,23.98,5.00417014178,80568,6.90977701544,11660,188,VL13_SRC758_HRC12
2329.25046127,2500,1080,2073600,1920,1080,2073600,1920,189.991656,23.98,5.00417014178,80568,6.96834457706,11562,189,VL13_SRC758_HRC12
2297.45222611,2500,1080,2073600,1920,1080,2073600,1920,190.992489,23.98,5.00417014178,97696,8.68177374922,11253,190,VL13_SRC758_HRC12
2296.03120009,2500,1080,2073600,1920,1080,2073600,1920,191.993333,23.98,5.00417014178,97696,8.68717766317,11246,191,VL13_SRC758_HRC12
2288.93528184,2500,1080,2073600,1920,1080,2073600,1920,192.994167,23.98,5.00417014178,97696,8.71663097787,11208,192,VL13_SRC758_HRC12
2289.46195862,2500,1080,2073600,1920,1080,2073600,1920,193.995,23.98,5.00417014178,97696,8.71429845687,11211,193,VL13_SRC758_HRC12
2272.8037528200002,2500,1080,2073600,1920,1080,2073600,1920,194.995833,23.98,5.00417014178,97696,8.78245235527,11124,194,VL13_SRC758_HRC12
2258.84261276,2500,1080,2073600,1920,1080,2073600,1920,195.996667,23.98,5.00417014178,85481,7.66439522998,11153,195,VL13_SRC758_HRC12
2285.94944504,2500,1080,2073600,1920,1080,2073600,1920,196.9975,23.98,5.00417014178,85481,7.56736898017,11296,196,VL13_SRC758_HRC12
2270.49839043,2500,1080,2073600,1920,1080,2073600,1920,197.998333,23.98,5.00417014178,85481,7.62270376315,11214,197,VL13_SRC758_HRC12
2288.91165147,2500,1080,2073600,1920,1080,2073600,1920,198.999167,23.98,5.00417014178,85481,7.55733356909,11311,198,VL13_SRC758_HRC12
2291.95636393,2500,1080,2073600,1920,1080,2073600,1920,199.9583,23.98,5.00417014178,85481,7.54665842677,11327,199,VL13_SRC758_HRC12
2232.91809976,2500,1080,2073600,1920,1080,2073600,1920,200.959133,23.98,5.00417014178,95266,8.71282238888,10934,200,VL13_SRC758_HRC12
2263.03560075,2500,1080,2073600,1920,1080,2073600,1920,201.959967,23.98,5.00417014178,95266,8.58793833949,11093,201,VL13_SRC758_HRC12
2273.81505234,2500,1080,2073600,1920,1080,2073600,1920,202.9608,23.98,5.00417014178,95266,8.54480222441,11149,202,VL13_SRC758_HRC12
2333.40923086,2500,1080,2073600,1920,1080,2073600,1920,203.961633,23.98,5.00417014178,95266,8.31073889907,11463,203,VL13_SRC758_HRC12
2458.24925029,2500,1080,2073600,1920,1080,2073600,1920,204.962467,23.98,5.00417014178,95266,7.86087961053,12119,204,VL13_SRC758_HRC12
2604.18037178,2500,1080,2073600,1920,1080,2073600,1920,205.9633,23.98,5.00417014178,114464,8.99591323483,12724,205,VL13_SRC758_HRC12
2707.95692465,2500,1080,2073600,1920,1080,2073600,1920,206.964133,23.98,5.00417014178,114464,8.62577241899,13270,206,VL13_SRC758_HRC12
2825.09184302,2500,1080,2073600,1920,1080,2073600,1920,207.964967,23.98,5.00417014178,114464,8.24371624055,13885,207,VL13_SRC758_HRC12
2892.84290313,2500,1080,2073600,1920,1080,2073600,1920,208.9658,23.98,5.00417014178,114464,8.03707344474,14242,208,VL13_SRC758_HRC12
3014.57172467,2500,1080,2073600,1920,1080,2073600,1920,209.966644,23.98,5.00417014178,114464,7.69195618574,14881,209,VL13_SRC758_HRC12
3127.97745102,2500,1080,2073600,1920,1080,2073600,1920,210.967478,23.98,5.00417014178,129831,8.4591477717,15348,210,VL13_SRC758_HRC12
3202.17639667,2500,1080,2073600,1920,1080,2073600,1920,211.968311,23.98,5.00417014178,129831,8.24952344644,15738,211,VL13_SRC758_HRC12
3281.68977136,2500,1080,2073600,1920,1080,2073600,1920,212.969144,23.98,5.00417014178,129831,8.03608566477,16156,212,VL13_SRC758_HRC12
3371.05700826,2500,1080,2073600,1920,1080,2073600,1920,213.969978,23.98,5.00417014178,129831,7.80891374955,16626,213,VL13_SRC758_HRC12
3416.95999359,2500,1080,2073600,1920,1080,2073600,1920,214.970811,23.98,5.00417014178,129831,7.69733799727,16867,214,VL13_SRC758_HRC12
3440.23630365,2500,1080,2073600,1920,1080,2073600,1920,215.971644,23.98,5.00417014178,128599,7.56464705882,17000,215,VL13_SRC758_HRC12
3457.34869307,2500,1080,2073600,1920,1080,2073600,1920,216.972478,23.98,5.00417014178,128599,7.52480983031,17090,216,VL13_SRC758_HRC12
3517.46314014,2500,1080,2073600,1920,1080,2073600,1920,217.973311,23.98,5.00417014178,128599,7.38819947145,17406,217,VL13_SRC758_HRC12
3555.64540434,2500,1080,2073600,1920,1080,2073600,1920,218.974144,23.98,5.00417014178,128599,7.30427127116,17606,218,VL13_SRC758_HRC12
3609.21103618,2500,1080,2073600,1920,1080,2073600,1920,219.974978,23.98,5.00417014178,128599,7.18912119857,17888,219,VL13_SRC758_HRC12
3682.77356403,2500,1080,2073600,1920,1080,2073600,1920,220.975811,23.98,5.00417014178,127531,6.97500546926,18284,220,VL13_SRC758_HRC12
3619.54151084,2500,1080,2073600,1920,1080,2073600,1920,221.976644,23.98,5.00417014178,127531,7.10439529831,17951,221,VL13_SRC758_HRC12
3637.72007029,2500,1080,2073600,1920,1080,2073600,1920,222.977478,23.98,5.00417014178,127531,7.06660386768,18047,222,VL13_SRC758_HRC12
3572.27877823,2500,1080,2073600,1920,1080,2073600,1920,223.978311,23.98,5.00417014178,127531,7.20392023951,17703,223,VL13_SRC758_HRC12
3451.54042945,2500,1080,2073600,1920,1080,2073600,1920,224.979144,23.98,5.00417014178,127531,7.47193578627,17068,224,VL13_SRC758_HRC12
3299.06009222,2500,1080,2073600,1920,1080,2073600,1920,225.979989,23.98,5.00417014178,97079,5.87538582582,16523,225,VL13_SRC758_HRC12
3184.43920438,2500,1080,2073600,1920,1080,2073600,1920,226.980822,23.98,5.00417014178,97079,6.09754412411,15921,226,VL13_SRC758_HRC12
3065.35698372,2500,1080,2073600,1920,1080,2073600,1920,227.981656,23.98,5.00417014178,97079,6.34710689768,15295,227,VL13_SRC758_HRC12
2961.23879185,2500,1080,2073600,1920,1080,2073600,1920,228.982489,23.98,5.00417014178,97079,6.58296602699,14747,228,VL13_SRC758_HRC12
2815.43127443,2500,1080,2073600,1920,1080,2073600,1920,229.983322,23.98,5.00417014178,97079,6.94811050673,13972,229,VL13_SRC758_HRC12
2703.94855608,2500,1080,2073600,1920,1080,2073600,1920,230.984156,23.98,5.00417014178,69136,5.03759836782,13724,230,VL13_SRC758_HRC12
2660.07301453,2500,1080,2073600,1920,1080,2073600,1920,231.984989,23.98,5.00417014178,69136,5.13182897862,13472,231,VL13_SRC758_HRC12
2608.61898013,2500,1080,2073600,1920,1080,2073600,1920,232.985822,23.98,5.00417014178,69136,5.24631962362,13178,232,VL13_SRC758_HRC12
2524.56996737,2500,1080,2073600,1920,1080,2073600,1920,233.986656,23.98,5.00417014178,69136,5.43949645948,12710,233,VL13_SRC758_HRC12
2481.75161854,2500,1080,2073600,1920,1080,2073600,1920,234.987489,23.98,5.00417014178,69136,5.55130881644,12454,234,VL13_SRC758_HRC12
2405.88718083,2500,1080,2073600,1920,1080,2073600,1920,235.988322,23.98,5.00417014178,66822,5.47362385321,12208,235,VL13_SRC758_HRC12
2374.98321343,2500,1080,2073600,1920,1080,2073600,1920,236.989156,23.98,5.00417014178,66822,5.55923460899,12020,236,VL13_SRC758_HRC12
2325.02624235,2500,1080,2073600,1920,1080,2073600,1920,237.989989,23.98,5.00417014178,66822,5.69813251471,11727,237,VL13_SRC758_HRC12
2280.41915106,2500,1080,2073600,1920,1080,2073600,1920,238.990822,23.98,5.00417014178,66822,5.83343518114,11455,238,VL13_SRC758_HRC12
1205.97558317,1200,720,921600,1280,1080,2073600,1920,0.959133,23.98,5.00417014178,47854,8.23932506887,5808,0,VL13_SRC759_HRC13
1204.62563283,1200,720,921600,1280,1080,2073600,1920,1.959967,23.98,5.00417014178,47854,8.19277520972,5841,1,VL13_SRC759_HRC13
1166.0234889,1200,720,921600,1280,1080,2073600,1920,2.9608,23.98,5.00417014178,47854,8.43688293371,5672,2,VL13_SRC759_HRC13
1136.63297933,1200,720,921600,1280,1080,2073600,1920,3.961633,23.98,5.00417014178,47854,8.62856112514,5546,3,VL13_SRC759_HRC13
1114.13269384,1200,720,921600,1280,1080,2073600,1920,4.962467,23.98,5.00417014178,47854,8.77411074441,5454,4,VL13_SRC759_HRC13
1139.78267386,1200,720,921600,1280,1080,2073600,1920,5.9633,23.98,5.00417014178,52114,9.55343721357,5455,5,VL13_SRC759_HRC13
1092.71923638,1200,720,921600,1280,1080,2073600,1920,6.964133,23.98,5.00417014178,52114,9.95301757066,5236,6,VL13_SRC759_HRC13
1046.49436007,1200,720,921600,1280,1080,2073600,1920,7.964967,23.98,5.00417014178,52114,10.3854125149,5018,7,VL13_SRC759_HRC13
1003.50161976,1200,720,921600,1280,1080,2073600,1920,8.9658,23.98,5.00417014178,52114,10.8232606438,4815,8,VL13_SRC759_HRC13
952.14670852,1200,720,921600,1280,1080,2073600,1920,9.966644,23.98,5.00417014178,57165,12.3359948209,4634,9,VL13_SRC759_HRC13
942.663722884,1200,720,921600,1280,1080,2073600,1920,10.967478,23.98,5.00417014178,71122,16.3273645546,4356,10,VL13_SRC759_HRC13
916.896612147,1200,720,921600,1280,1080,2073600,1920,11.968311,23.98,5.00417014178,71122,16.8535545024,4220,11,VL13_SRC759_HRC13
813.840184637,1200,720,921600,1280,1080,2073600,1920,12.969144,23.98,5.00417014178,71122,19.3371397499,3678,12,VL13_SRC759_HRC13
755.407498636,1200,720,921600,1280,1080,2073600,1920,13.969978,23.98,5.00417014178,71122,21.0981904479,3371,13,VL13_SRC759_HRC13
693.776703063,1200,720,921600,1280,1080,2073600,1920,14.970811,23.98,5.00417014178,65159,20.1855638166,3228,14,VL13_SRC759_HRC13
